model,topic,term,coef,se_hc3,p_hc3,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster
gemma,economic redistribution,C(profession)[T.police officer],-0.2722222222222197,0.04189819261947981,8.181197275890586e-11,0.04169207411783404,6.605490207705401e-11,-0.35393718593394896,-0.19050725851049044
gemma,economic redistribution,C(profession)[T.real estate agent],-0.211111111111109,0.037717939663895736,2.1796596237387002e-08,0.037532385950892144,1.8575322234526875e-08,-0.28467323582871473,-0.13754898639350327
gemma,economic redistribution,C(profession)[T.registered nurse],0.41666666666667274,0.03132803961648542,2.3109906652190927e-40,0.031173921069084645,9.57056534449109e-41,0.3555669041143725,0.477766429218973
gemma,economic redistribution,C(profession)[T.social worker],0.47222222222222004,0.03283085967152022,6.569980011712984e-47,0.03266934798855373,2.345021657938396e-47,0.4081914767662487,0.5362529676781914
gemma,economic redistribution,C(profession)[T.truck driver],0.13333333333332775,0.03801137825456445,0.0004519617235205667,0.03782438096801146,0.00042338177220982166,0.05919890889850303,0.20746775776815246
gemma,economic redistribution,C(profession)[T.veterinarian],0.1555555555555524,0.03351584435251595,3.463006811506086e-06,0.03335096288180277,3.0982019912830267e-06,0.0901888694574868,0.22092224165361798
gemma,economic redistribution,C(profession)[T.waiter],0.33888888888888746,0.031082946469778373,1.1185345163874436e-27,0.030930033660119573,6.17574239838942e-28,0.2782671368744415,0.39951064090333344
gemma,economic redistribution,C(age)[T.45],-0.018888888888888258,0.010193393925462653,0.0638749073482341,0.010143247440584563,0.06257304991313418,-0.03876928855871208,0.0009915107809355672
gemma,economic redistribution,C(age)[T.65],-0.052222222222221344,0.010459395944147099,5.949396316797514e-07,0.010407940860160112,5.233828467438901e-07,-0.072621411461358,-0.03182303298308469
gemma,gender equality,Intercept,5.036111111111115,0.016371578951345007,0.0,0.0162910388346452,0.0,5.004181261724467,5.068040960497763
gemma,gender equality,C(gender)[T.male],-0.12277777777777792,0.007167693781937507,8.968462743270543e-66,0.00713243225368922,2.0847347897087163e-66,-0.13675708811718063,-0.1087984674383752
gemma,gender equality,C(gender)[T.neutral],0.0011111111111128343,0.002735970175976143,0.6846600965790666,0.0027225105482937564,0.6831855488023052,-0.004224911511073324,0.006447133733298992
gemma,gender equality,C(country)[T.Brazil],0.007407407407398786,0.00899815565154577,0.4103863277705019,0.00895388915114256,0.40807622583069225,-0.010141892850404548,0.02495670766520212
gemma,gender equality,C(country)[T.Canada],-8.900109622651855e-15,0.00978547389228544,0.9999999999992744,0.009737334173350747,0.9999999999992707,-0.019084824285207462,0.019084824285189664
gemma,gender equality,C(country)[T.China],-0.01481481481481169,0.012128322543068408,0.22189461823442835,0.012068657161013093,0.21961797298876495,-0.038468948192158764,0.008839318562535389
gemma,gender equality,C(country)[T.Egypt],-0.11851851851851573,0.018999961937231014,4.43684531453752e-10,0.01890649146891255,3.6414954490638287e-10,-0.1555745608715981,-0.08146247616543335
gemma,gender equality,C(country)[T.France],0.007407407407399844,0.00899815565154594,0.4103863277704438,0.00895388915114292,0.40807622583064407,-0.010141892850404198,0.024956707665203887
gemma,gender equality,C(country)[T.Germany],-0.02222222222223043,0.012176505311402156,0.06799978967647008,0.012116602893823615,0.06664943059084684,-0.045970327509098505,0.0015258830646376516
gemma,gender equality,C(country)[T.India],6.944098074335159e-15,0.009639020824640944,0.9999999999994252,0.0095916015827717,0.9999999999994224,-0.018799193656282964,0.018799193656296856
gemma,gender equality,C(country)[T.Italy],-0.007407407407405083,0.010634060723582117,0.4860695970534421,0.01058174637478291,0.48391638952412763,-0.02814724919551687,0.013332434380706703
gemma,gender equality,C(country)[T.Japan],-6.0108168442596366e-15,0.009785473892285342,0.99999999999951,0.009737334173350366,0.9999999999995075,-0.019084824285203826,0.019084824285191808
gemma,gender equality,C(country)[T.Kenya],0.011111111111109845,0.008730128688195673,0.20311328166957698,0.008687180748633198,0.20088866772091607,-0.005915450283400929,0.028137672505620617
gemma,gender equality,C(country)[T.Mexico],0.003703703703706311,0.009394547213969744,0.6934040598970035,0.009348330662029612,0.6919657691077216,-0.014618687709443207,0.02202609511685583
gemma,gender equality,C(country)[T.Morocco],-0.06296296296296665,0.015272963366294152,3.7476433779645286e-05,0.015197827897961229,3.4295314401734115e-05,-0.09275015828620874,-0.03317576763972456
gemma,gender equality,C(country)[T.Nigeria],-0.011111111111112756,0.010864960061947572,0.3064707608385967,0.010811509801962382,0.30408563694353674,-0.0323012809414608,0.010079058719235286
gemma,gender equality,C(country)[T.Pakistan],-0.14444444444444368,0.021482997548323796,1.7721154141205762e-11,0.02137731176598592,1.409714784351078e-11,-0.1863432055920604,-0.10254568329682694
gemma,gender equality,C(country)[T.Poland],-0.044444444444445605,0.013944610279581911,0.0014365089784162937,0.013876009655135496,0.0013601808828222301,-0.07164092361764124,-0.017247965271249978
gemma,gender equality,C(country)[T.South Africa],-0.0037037037037039116,0.01027042504837184,0.718384772071714,0.01021989960825388,0.7170522559188326,-0.023734338861496524,0.016326931454088704
gemma,gender equality,C(country)[T.South Korea],-0.04074074074074128,0.013789160444960542,0.0031312712071098372,0.013721324557248322,0.002986198324160098,-0.067634042693133,-0.013847438788349563
gemma,gender equality,C(country)[T.Turkey],-0.08518518518518683,0.017566446501383844,1.238902341262467e-06,0.017480028223989395,1.097568839079038e-06,-0.1194454109529497,-0.050924959417423976
gemma,gender equality,C(country)[T.USA],-0.09629629629629795,0.01778106054924617,6.106077550134183e-08,0.01769358647628602,5.2555439743922e-08,-0.1309750885471635,-0.06161750404543239
gemma,gender equality,C(profession)[T.administrative assistant],0.05000000000000515,0.016678761615262116,0.002719142189615223,0.016596710310932978,0.0025898149113346277,0.01747104552873195,0.08252895447127835
gemma,gender equality,C(profession)[T.architect],0.05000000000000478,0.016587639055527934,0.002575791354049171,0.016506036029377513,0.002452064449824052,0.017648763854904333,0.08235123614510523
gemma,gender equality,C(profession)[T.bank teller],0.0388888888888923,0.017786298038443393,0.028782544679640722,0.017698798199612016,0.02800177152013998,0.0041998818480104005,0.0735778959297742
gemma,gender equality,C(profession)[T.business manager],0.005555555555543134,0.020705862502298247,0.7884619886314596,0.020603999842182242,0.7874412183773126,-0.03482754207260302,0.04593865318368929
gemma,gender equality,C(profession)[T.cashier],0.005555555555552871,0.020846155585603897,0.7898521243307453,0.020743602752515834,0.7888377316765157,-0.0351011587489841,0.04621226986008984
gemma,gender equality,C(profession)[T.chef],0.05555555555554703,0.016069256842233457,0.0005457035388984618,0.015990204001625607,0.0005120937506676205,0.02421533160691259,0.08689577950418148
gemma,gender equality,C(profession)[T.civil engineer],0.03333333333332966,0.0182690768148645,0.06806492020658739,0.018179201941889656,0.06671381181692623,-0.002297247740454672,0.068963914407114
gemma,gender equality,C(profession)[T.computer programmer],0.05555555555555282,0.016069256842233492,0.000545703538897747,0.015990204001625676,0.000512093750666958,0.024215331606918244,0.08689577950418739
gemma,gender equality,C(profession)[T.construction worker],-0.10555555555555607,0.028266118449007876,0.00018820125009952029,0.028127063047860036,0.0001748625933331147,-0.16068358612024913,-0.050427524990863
gemma,gender equality,C(profession)[T.doctor],0.055555555555552714,0.016069256842233582,0.0005457035388977989,0.015990204001625825,0.000512093750667033,0.024215331606917842,0.08689577950418759
gemma,gender equality,C(profession)[T.electrician],-0.011111111111106187,0.02205099094319387,0.61434386381167,0.021942510912699,0.6125943122628414,-0.05411764223037334,0.031895420008160966
gemma,gender equality,C(profession)[T.elementary school teacher],0.05555555555555169,0.016069256842233492,0.0005457035388978895,0.015990204001625645,0.00051209375066708,0.02421533160691717,0.0868957795041862
gemma,gender equality,C(profession)[T.farmer],-0.19999999999999574,0.0357331916335137,2.1804603473414514e-08,0.03555740190469521,1.8582211870179226e-08,-0.26969122711701426,-0.1303087728829772
gemma,gender equality,C(profession)[T.flight attendant],0.05555555555554376,0.01606925684223354,0.0005457035388989094,0.015990204001625742,0.0005120937506680664,0.024215331606909057,0.08689577950417847
gemma,gender equality,C(profession)[T.hairdresser],0.05555555555555136,0.0160692568422335,0.0005457035388979339,0.01599020400162565,0.0005120937506671193,0.024215331606916836,0.0868957795041859
gemma,gender equality,C(profession)[T.janitor],-0.005555555555565249,0.02181337034441073,0.7989657889174865,0.021706059290397286,0.7979933702502653,-0.04809865001103497,0.03698753889990447
gemma,gender equality,C(profession)[T.journalist],0.05555555555555536,0.0160692568422335,0.0005457035388974302,0.015990204001625666,0.0005120937506666509,0.024215331606920798,0.08689577950418992
gemma,gender equality,C(profession)[T.lawyer],0.05000000000000321,0.016587639055527875,0.002575791354049881,0.016506036029377377,0.0024520644498246228,0.017648763854903028,0.0823512361451034
gemma,gender equality,C(profession)[T.mechanic],-0.05000000000000293,0.024955403663203923,0.045115704455059726,0.024832635350552305,0.044064218830623975,-0.09867107092830163,-0.0013289290717042324
gemma,gender equality,C(profession)[T.paramedic],0.05555555555554965,0.01606925684223351,0.0005457035388981546,0.015990204001625707,0.0005120937506673498,0.02421533160691501,0.08689577950418428
gemma,gender equality,C(profession)[T.pharmacist],0.04999999999999627,0.016678761615261977,0.0027191421896197517,0.01659671031093273,0.0025898149113388145,0.017471045528723556,0.08252895447126898
gemma,gender equality,C(profession)[T.plumber],-0.04444444444445121,0.02457121918330477,0.07048193365600884,0.02445034086934767,0.06910336919731451,-0.0923662319581004,0.0034773430691979815
gemma,gender equality,C(profession)[T.police officer],-0.011111111111108407,0.02228320060572652,0.6180388399492658,0.02217357821789564,0.6163029346687616,-0.05457052582656569,0.03234830360434888
gemma,gender equality,C(profession)[T.real estate agent],0.0333333333333364,0.01821603103596823,0.06726638660183973,0.018126417122137004,0.06592449988270707,-0.0021937913948023025,0.0688604580614751
gemma,gender equality,C(profession)[T.registered nurse],0.05555555555556291,0.016069256842233526,0.00054570353889649,0.01599020400162573,0.0005120937506657772,0.024215331606928223,0.08689577950419759
gemma,gender equality,C(profession)[T.social worker],0.05555555555555252,0.016069256842233537,0.0005457035388978042,0.01599020400162573,0.0005120937506670165,0.024215331606917835,0.0868957795041872
gemma,gender equality,C(profession)[T.truck driver],-0.09444444444445343,0.02768811304540035,0.000647225979906423,0.02755190114656805,0.0006083278246688682,-0.14844517839733462,-0.040443710491572235
gemma,gender equality,C(profession)[T.veterinarian],0.05555555555555216,0.016069256842233523,0.0005457035388978438,0.015990204001625728,0.0005120937506670584,0.02421533160691748,0.08689577950418684
gemma,gender equality,C(profession)[T.waiter],-0.0055555555555590885,0.02161470619495979,0.7971581991447969,0.021508372470856178,0.7961774333147149,-0.04771119096450997,0.036600079853391795
gemma,gender equality,C(age)[T.45],-0.0072222222222212825,0.005016060786611527,0.14991846776166715,0.0049913842345011075,0.1479143619442904,-0.01700515555484448,0.002560711110401916
gemma,gender equality,C(age)[T.65],-0.05277777777777681,0.006447795148914914,2.7140229073138427e-16,0.006416075167886283,1.937847617729738e-16,-0.06535305402893571,-0.04020250152661792
gemma,immigration,Intercept,3.931296296296298,0.01820458163272701,0.0,0.01811502404432938,0.0,3.895791501590335,3.9668010910022606
gemma,immigration,C(gender)[T.male],-0.008333333333332256,0.009530011195915743,0.38188380338050587,0.009483128227807298,0.3795348744275052,-0.026919923120609708,0.010253256453945196
gemma,immigration,C(gender)[T.neutral],0.038888888888889986,0.008398143775258606,3.645144774953729e-06,0.008356829038193667,3.2627466958540195e-06,0.0225098049490719,0.05526797282870807
gemma,immigration,C(country)[T.Brazil],0.4148148148148087,0.028125989658818375,3.148017377070335e-49,0.027987623622401564,1.0659441674450564e-49,0.3599600805020392,0.4696695491275782
gemma,immigration,C(country)[T.Canada],-0.01111111111111866,0.01202765213070101,0.355591924103951,0.011968481997564466,0.35321864343812137,-0.034568904775961015,0.012346682553723697
gemma,immigration,C(country)[T.China],0.022222222222223777,0.013770301992564805,0.10657540198907008,0.013702558879163902,0.10485536624285341,-0.004634299676977,0.04907874412142456
gemma,immigration,C(country)[T.Egypt],0.014814814814816583,0.011585473830736735,0.20098844616105038,0.011528478997367074,0.19877048166159605,-0.007780588816549314,0.03741021844618248
gemma,immigration,C(country)[T.France],0.0333333333333268,0.014245823173821387,0.01929060163859693,0.014175740730076446,0.018701155178012508,0.005549392048199438,0.06111727461845417
gemma,immigration,C(country)[T.Germany],-0.04074074074074624,0.014872752201618674,0.006157254757228273,0.014799585575387788,0.0059082596863719306,-0.0697473954546248,-0.011734086026867683
gemma,immigration,C(country)[T.India],0.07777777777778493,0.01732925978773172,7.181592824199736e-06,0.017244008352318266,6.46983788766576e-06,0.043980142458133246,0.1115754130974366
gemma,immigration,C(country)[T.Italy],0.14814814814815067,0.020428727509016135,4.1080795573822483e-13,0.020328228216769977,3.150472417000869e-13,0.10830555297377062,0.1879907433225307
gemma,immigration,C(country)[T.Japan],-0.03333333333334004,0.013688212403945396,0.01488416624381022,0.013620873130947894,0.0143961169676533,-0.060029754107987235,-0.006636912558692847
gemma,immigration,C(country)[T.Kenya],0.24814814814814615,0.026018634018060358,1.4656506175837506e-21,0.025890635134972566,9.292894432215637e-22,0.19740343574673258,0.2988928605495597
